course_id,keyword,rank,page_number,url,title,description,content,duration,skill_level,release_date,views,category,sub_category,author,author_profile
624352,python,190,5,https://www.lynda.com/Spring-tutorials/JHipster-Build-Deploy-Spring-Boot-Microservices/624352-2.html,JHipster: Build and Deploy Spring Boot Microservices,Learn how to build a fully-functional Spring Boot and Angular microservice application using the JHipster Yeoman generator.,"JHipster is an open-source application generator for creating Spring Boot apps. In this course, learn how to build a fully-functional Spring Boot and Angular microservice application using the JHipster Yeoman generator. Instructor Chris Anatalio reviews microservice architecture, best practices, and the relative pros and cons of microservices. He also dives into JHipster—discussing its out-of-the-box features and related technologies—and explains how to use this application generator to build an application. Chris then shows how to generate multiple microservices and connect them together. To wrap up the course, he reviews popular deployment options, and demonstrates how to deploy your microservices in a Docker container to Amazon Web Services, Azure, and Cloud Foundry. Topics include: Installing Yarn, Yeoman, and JHipster Benefits of microservices Costs of using microservices JHipster microservice architecture Creating an API gateway Importing, reviewing, and running code How JHipster integrates with Docker Managing multiple microservices Deployment cloud solutions",2h 59m,Intermediate,1/5/2018,"34,920",Developer,Web Development,Christopher Anatalio,https://www.lynda.com/Christopher-Anatalio/8598794-1.html
651232,python,191,5,https://www.lynda.com/GitHub-tutorials/Learning-Static-Site-Building-Hugo/651232-2.html,Learning Static Site Building with Hugo,"Learn how to use Hugo—an open-source static site generator—to build cloud-based websites that are fast, inexpensive, and secure.","Are you interested in building your own website? If so, this course can help by showing how to use Hugo—an open-source static site generator—to build cloud-based websites that are fast, inexpensive, and secure. Instructor Nate Barbettini explains how static sites work, and when you might want to use them instead of WordPress and other options. He also demonstrates how to set up Hugo and create a new project from scratch. Plus, he shows how to build a site and set up a deployment pipeline using GitHub, Travis CI, and Amazon Web Services. Topics include: How static sites work Advantages of static sites Tools for building static sites Installing Hugo and Git Creating a new Hugo site Building a website Setting up a deployment pipeline Deploying and testing a site",49m 21s,Beginner,1/4/2018,"32,227",Web,CMS,Nate Barbettini,https://www.lynda.com/Nate-Barbettini/7573914-1.html
518161,python,192,5,https://www.lynda.com/Pandas-tutorials/pandas-Data-Science/518161-2.html,pandas for Data Science,"Get an introduction to pandas, the Python library for data analysis and data science. Master its tools for time series and learn how the data frame and panels tools work.","pandas for Data Science is an introduction to one of the hottest new tools available to data science and business analytics specialists. pandas is an open-source library that provides high-performance, easy-to-use data structures and data analysis tools. While Python has excellent capabilities for data manipulation and data preparation, pandas adds data analysis and modeling tools so that users can perform entire data science workflows. Watch this course to gain an overview of pandas. Charles Kelly helps you get started with time series, data frames, panels, plotting, and visualization. All you need is a copy of the free and interactive Jupyter Notebook app to practice and follow along. Topics include: Using the Markdown language and Jupyter Notebook Creating objects Selecting objects Using operations Merging data Grouping Creating series Creating data frames Creating panels Plotting Annotating plots and data frame plots",2h 3m,Intermediate,10/24/2016,"104,352",IT,Big Data,Charles Kelly,https://www.lynda.com/Charles-Kelly/1705401-1.html
512735,python,193,5,https://www.lynda.com/Julia-tutorials/Julia-Data-Scientists-First-Look/512735-2.html,Julia for Data Scientists First Look,"Get a first look at Julia, the powerful and fast programming language for data science and analytics.","Get a first look at Julia, the powerful and fast programming language for data science and analytics. Julia is growing quickly in popularity and many data science practitioners are interested in learning more. This fast-paced course provides a general introduction to the language's functionality, power, and limitations. Discover how Julia compares to C, R, and Python and how to call those languages in, how to format data with the different data types, how to perform math and vectorized operations, how to create expressions and run macros, and more. You can decide whether to incorporate Julia into your data science workflow or follow the next steps to learn more.",33m 37s,Intermediate,10/21/2016,"18,227",IT,Business Intelligence,Barton Poulson,https://www.lynda.com/Barton-Poulson/984353-1.html
499763,python,194,5,https://www.lynda.com/Visual-Studio-tutorials/Visual-Studio-2015-Essentials-13-Data-Tools/499763-2.html,Visual Studio Essential Training: 11 Data Tools,"Learn how to manage database connections, manipulate tables, query data, and deploy Azure and SQL Server databases in Visual Studio 2015.","Database connections separate rich, enterprise-level applications from the rest. If you're developing with Visual Studio, you have a variety of tools available for managing database connections, manipulating tables, querying data, and deploying projects. Plus, you have your choice of platform. Visual Studio 2015 supports SQL Express LocalDB and the full edition of SQL Server, as well as Azure cloud-based data services. Join Walt Ritscher as he walks through your integration options and tools for working with data in this powerful IDE. Learn how to manage connections with Server Explorer, manage individual database elements with the SQL Server Object Explorer, and create custom queries, views, and stored procedures within the Visual Studio environment. Plus, find out how to deploy projects to Azure and integrate Visual Studio with Entity Framework, an object relational mapper that ""enables .NET developers to work with relational data using domain-specific objects."" Topics include: Exploring integration with Azure data sources and other Microsoft databases Working with SQL Server Express LocalDB Connecting to databases with Server Explorer Working with database tables Manipulating tables with the SQL Server Object Explorer Creating queries and custom views Creating stored procedures Comparing databases Building a data project in Visual Studio Refactoring a database object Deploying the database Connecting to Azure databases Deploying data projects to Azure Integrating Visual Studio with Entity Framework",3h 15m,Beginner,8/26/2016,"121,181",Developer,Development Tools,Walt Ritscher,https://www.lynda.com/Walt-Ritscher/663617-1.html
194134,python,195,5,https://www.lynda.com/Google-App-Engine-tutorials/Google-App-Engine-Essential-Training/194134-2.html,Google App Engine Essential Training,Learn how to deploy scalable web and mobile applications on Google's cloud infrastructure—the world's largest and most robust—with Google App Engine.,"With Google App Engine, you can develop scalable web and mobile applications on Google's infrastructure—the world's largest and most robust—at little or no cost. In this course, updated for 2015, Joseph Lowery shows you how to set up your first project with Google App Engine using PHP or Python. He'll take you through each step involved in coding, styling, and deploying your app. You'll also learn how to integrate with other Google Cloud services and manage crucial account settings like billing, custom domains, and load balancing. Topics include: Understanding the Google App Engine Using the Google Cloud Console Setting App Engine services Coding your app Working with images, style sheets, and other static files Incorporating HTML templates Uploading and deploying your app Implementing Google Cloud Storage Setting up a custom domain",3h 26m,Intermediate,4/30/2015,"67,051",Developer,Cloud Computing,Joseph Lowery,https://www.lynda.com/Joseph-Lowery/61-1.html
433723,python,196,5,https://www.lynda.com/Visual-Studio-tutorials/Visual-Studio-2015-Essentials-06-Debug-Troubleshoot-Code/433723-2.html,Visual Studio Essential Training: 06 Debug and Troubleshoot Code,Learn how to find and resolve the bugs in your code with the powerful debugging tools in Visual Studio 2015.,"Learn to find and resolve the bugs in your code with the powerful debugging tools in Visual Studio 2015. Walt Ritscher first introduces the philosophy behind debugging, including common debug scenarios and defect categories, and then shows how to put Visual Studio's debugging tools to work on your code. Learn how to step through code, work with exceptions, dive deeper into variables with DataTips and visualizers, and use Watch, Intermediate, and Diagnostics windows to evaluate code and the performance of your application. The course closes with a chapter where Walt puts the tools together to debug different types of applications, including console, desktop, web, and mobile apps. Topics include: Understanding the debugging vocabulary Understanding the defect categories Stepping through code Working with DataTips and visualizers Traversing the call stack Attaching debuggers to running processes Using the Just-in-Time debugger Debugging applications, including JavaScript and mobile apps",3h 16m,Beginner,1/22/2016,"54,522",Developer,Development Tools,Walt Ritscher,https://www.lynda.com/Walt-Ritscher/663617-1.html
445034,python,197,5,https://www.lynda.com/Visual-Studio-tutorials/Visual-Studio-2015-Essentials-07-Understanding-Project-Types/445034-2.html,Visual Studio Essential Training: 07 Understanding Project Types,Learn how to choose the right project type for your Visual Studio 2015 project.,"Choosing the right project type in Visual Studio 2015 provides you with the right libraries and tools for your project, whether you're creating a desktop application, mobile app, or web service. In this Visual Studio Essentials training course, Walt Ritscher guides developers through the most popular project templates in Visual Studio 2015, including console, desktop, web, and mobile projects in ASP.NET, Apache Cordova, DirectX, Windows Forms, Windows Presentation Foundation, Universal Windows, and more. He also shows how to create class libraries and leverage third-party project templates that extend Visual Studio's built-in project types.",2h 52m,Beginner,1/25/2016,"54,246",Developer,Development Tools,Walt Ritscher,https://www.lynda.com/Walt-Ritscher/663617-1.html
624342,python,198,5,https://www.lynda.com/Marketing-tutorials/Agile-Marketing-Foundations/624342-2.html,Agile Marketing Foundations,"Learn about the key principles of agile marketing, and discover how to leverage this approach in your own organization.","By adopting agile marketing principles, you can run projects that have a greater impact and improve over time. In this course, marketing expert Chris DallaVilla shares the relevant principles of agile marketing, and explains how to use this approach in your own organization. Chris goes over the core values of agile marketing, and shares different workflows that you can tailor to your organization. He also highlights how data plays an important role in validating your direction and strategy, as well as measuring results. Finally, he covers standard project management roles—and how they work in agile marketing—and shows how to create a backlog, plan sprints, and put together a marketing roadmap. Topics include: Who needs agile marketing? Triangulated vs. circular workflows Core values of agile marketing Data's role in marketing Analytics for agile marketing Reviewing best practices for data-driven marketing How to effectively bring a team together Using agile marketing tools",1h 13m,Intermediate,12/5/2017,"69,493",Business,B2B Marketing,Chris DallaVilla,https://www.lynda.com/Chris-DallaVilla/8425106-1.html
578072,python,199,5,https://www.lynda.com/SPSS-tutorials/Essential-Elements-Predictive-Analytics-Data-Mining/578072-2.html,The Essential Elements of Predictive Analytics and Data Mining,"Learn the basics of data mining and predictive analytics. Learn the steps of a real-world project, from defining the problem to putting the solution into practice, and review CRISP-DM and the 9 laws of data mining.","A proper predictive analytics and data-mining project can involve many people and many weeks. There are also many potential errors to avoid. A ""big picture"" perspective is necessary to keep the project on track. This course provides that perspective through the lens of a veteran practitioner who has completed dozens of real-world projects. Keith McCormick is an independent data miner and author who specializes in predictive models and segmentation analysis, including classification trees, cluster analysis, and association rules. Here he shares his knowledge with you. Walk through each step of a typical project, from defining the problem and gathering the data and resources, to putting the solution into practice. Keith also provides an overview of CRISP-DM (the de facto data-mining methodology) and the nine laws of data mining, which will keep you focused on strategy and business value. Topics include: What makes a successful predictive analytics project? Defining the problem Selecting the data Acquiring resources: team, budget, and SMEs Dealing with missing data Finding the solution Putting the solution to work Overview of CRISP-DM",1h 28m,Intermediate,7/10/2017,"159,883",IT,Big Data,Keith McCormick,https://www.lynda.com/Keith-McCormick/7406206-1.html
550568,python,200,5,https://www.lynda.com/Apache-Spark-tutorials/Apache-Spark-Essential-Training/550568-2.html,Apache Spark Essential Training,"Get up to speed with Spark, and discover how to leverage this powerful platform to efficiently and effectively work with big data.","Apache Spark is a powerful platform that provides users with new ways to store and make use of big data. In this course, get up to speed with Spark, and discover how to leverage this popular processing engine to deliver effective and comprehensive insights into your data. Instructor Ben Sullins provides an overview of the platform, going into the different components that make up Apache Spark. He shows how to analyze data in Spark using PySpark and Spark SQL, explores running machine learning algorithms using MLib, demonstrates how to create a streaming analytics application using Spark Streaming, and more. Topics include: Understanding Spark Reviewing Spark components Where Spark shines Understanding data interfaces Working with text files Loading CSV data into DataFrames Using Spark SQL to analyze data Running machine learning algorithms using MLib Querying streaming data Connecting BI tools to Spark",1h 27m,Intermediate,4/3/2017,"195,838",IT,Big Data,Ben Sullins,https://www.lynda.com/Ben-Sullins/8446291-1.html
415314,python,201,6,https://www.lynda.com/Visual-Studio-tutorials/Visual-Studio-2015-Essentials-04-Surveying-programming-languages/415314-2.html,Visual Studio Essential Training: 04 Surveying the Programming Languages,"Survey the programming languages available in Visual Studio 2015, including C#, Visual Basic, C++, and F#.","You have many choices when you start coding in Visual Studio. Language is one of the most exciting. In this installment of Visual Studio 2015 Essentials, Walt Ritscher surveys the programming languages available, including C#, Visual Basic, C++, and F#, as well as some non-Microsoft languages that can be added to Visual Studio. Walt reviews the basic syntax of the four core languages and shows how to write a simple application in each one.",1h 17m,Beginner,10/7/2015,"60,139",Developer,Development Tools,Walt Ritscher,https://www.lynda.com/Walt-Ritscher/663617-1.html
578078,python,202,6,https://www.lynda.com/Apache-Spark-tutorials/Apache-Spark-Essential-Training-Big-Data-Engineering/578078-2.html,Apache Spark Essential Training: Big Data Engineering,Discover how to make Apache Spark work with other big data technologies to build data pipelines for data engineering and DevOps.,"In order to construct data pipelines and networks that stream, process, and store data, data engineers and data-science DevOps specialists must understand how to combine multiple big data technologies. In this course, discover how to build big data pipelines around Apache Spark. Join Kumaran Ponnambalam as he takes you through how to make Apache Spark work with other big data technologies. He covers the basics of Apache Kafka Connect and how to integrate it with Spark for real-time streaming. In addition, he demonstrates how to use the various technologies to construct an end-to-end project that solves a real-world business problem. Topics include: What is data engineering? Spark and Kafka for data engineering Moving data with Kafka and Kafka Connect Kafka integration with Apache Spark How Spark works Optimizing for lazy evaluation Complex accumulators",1h 40m,Advanced,7/24/2017,"62,863",IT,Big Data,Kumaran Ponnambalam,https://www.lynda.com/MuthuKumaran-Ponnambalam/9427389-1.html
569195,python,203,6,https://www.lynda.com/Amazon-Web-Services-tutorials/Amazon-Web-Services-Essential-Training/569195-2.html,Amazon Web Services Essential Training,"Learn about using Amazon Web Services (AWS) as your cloud-based infrastructure solution. This course covers cloud concepts and best practices, implementation, automation, optimization, security, and server setup.","Amazon Web Services (AWS) is one of the most widely used cloud platforms, and the go-to for many organizations looking to reduce costs by adopting a cloud infrastructure strategy. This course starts by examining cloud concepts and best practices. Next, it walks you through how to design your infrastructure to prevent failure. Then, you'll discover how to implement elasticity with automation, and strategies to decouple application components. Then, learn how to optimize for performance and for cost. Last, put concepts into practice by setting up the server-based architectures for a web application in addition to implementing a serverless approach using AWS API Gateway and Lambda. Topics include: Benefits of cloud services Making architectures scalable Examining cloud constraints Virtual servers, EC2, and Elastic IP Using the Amazon machine image Elastic load balancing Using CloudWatch for monitoring Security Models Elastic block storage S3, CloudFront, and Elastic Beanstalk Handling queues, workflows, and notifications Caching options and services Identity and access management Creating a custom server image Application deployment strategies Serverless architectures",5h 2m,Intermediate,5/23/2017,"786,746",IT,Network Administration,Jeff Winesett,https://www.lynda.com/Jeff-Winesett/2830227-1.html
383524,python,204,6,https://www.lynda.com/QGIS-tutorials/Up-Running-QGIS/383524-2.html,Learning QGIS,"Enrich your GIS data and make more effective maps with QGIS, the open-source GIS software.","Enrich your GIS data and make more effective maps with QGIS. Gordon Luckett shows how to get QGIS up and running on your computer and create maps with vector and raster data. Plus, learn how to stylize maps, get more insights from data with overlays and heat maps, and publish results with powerful Python-driven plugins for QGIS. Topics include: Installing QGIS Working with vector and raster data Styling data with layers Labeling data Adding maps and elements Creating new data Using plugins",2h 5m,Beginner,8/29/2015,"153,318",IT,GIS,Gordon Luckett,https://www.lynda.com/Gordon-Luckett/3253259-1.html
636123,python,205,6,https://www.lynda.com/iOS-tutorials/iOS-App-Development-Core-ML/636123-2.html,iOS App Development: Core ML,"This course provides an introduction to the Core ML framework, and the advantages of using machine learning models, computer vision, and natural language processing in modern apps.","With iOS 11 and macOS High Sierra, Apple introduced the Core ML framework. This put the integration of machine learning within the grasp of Apple developers, and ushered in a host of new opportunities for developers to come up with the next big thing or enhance the quality of their mobile and desktop applications. This course provides an introduction to the Core ML framework, and the advantages of using machine learning models, computer vision, and natural language processing in modern apps. Learn about different features and use cases for the Core ML and Vision frameworks, as well as the natural language processing classes. Plus, the course walks through the development of sample apps that leverage different machine learning features. Topics include: What are machine learning, Core ML, Vision, and NLP? Adding a machine learning model to a project Getting predictions from machine learning models Converting existing machine learning models for Core ML Classifying images and detecting objects with Vision and Core ML Analyzing natural language text with NSLinguisticTagger",1h 40m,Intermediate,11/14/2017,"15,909",Developer,Mobile Apps,Brian Advent,https://www.lynda.com/Brian-Advent/9540230-1.html
181243,python,206,6,https://www.lynda.com/Google-Cloud-Platform-tutorials/Google-Cloud-Storage-Data-Essential-Training/181243-2.html,Google Cloud Storage and Data Essential Training,"Learn how to use Google Cloud Storage and related services to store, manage, and analyze your data.","The Google Cloud Platform provides a rich big-data environment, offering a wide range of options for asset and data storage. In this course with expert Joseph Lowery, you'll learn how to use Cloud Storage features to build or expand your infrastructure. After an overview of the platform, Joe dives into creating your first project with Cloud Storage and then explores managing MySQL databases with Cloud SQL. Need to store and analyze larger amounts of information? Google has solutions for that, too: Cloud Datastore and BigQuery, which Joseph reviews in detail. In the final chapter, he'll show how to analyze your data programmatically with Python. Topics include: Installing the Google Cloud SDK Working with buckets and objects Building a website with Cloud Storage Using Cloud SQL to manage data Setting up Cloud Datastore Exploring data with BigQuery Managing storage and data with Python",2h 54m,Intermediate,2/26/2015,"88,148",Developer,Cloud Computing,Joseph Lowery,https://www.lynda.com/Joseph-Lowery/61-1.html
616728,python,207,6,https://www.lynda.com/Amazon-Web-Services-tutorials/Amazon-Web-Services-Storage-Data-Management/616728-2.html,Amazon Web Services: Storage and Data Management,"Develop the skills you need to successfully manage data in the cloud with AWS. Learn about configuring storage, backups, security, and disaster recovery, with services such as S3, RDS, EFS, and Glue.","Amazon Web Services offers solutions that are ideal for managing data on a sliding scale—from small businesses to big data applications. This course teaches system administrators the intermediate-level skills they need to successfully manage data in the cloud with AWS: configuring storage, creating backups, enforcing compliance requirements, and managing the disaster recovery process. The training can also be used as preparation for the Data Management domain within the AWS Certified SysOps Administrator exam. Join AWS architect Brandon Rich and learn how to configure object storage solutions and lifecycle management in Simple Storage Service (S3), a web service offered by AWS, and migrate, back up, and replicate relational data in RDS. Find out how to leverage flexible network storage with Elastic File System (EFS), and use the new AWS Glue service to move and transform data. Plus, learn how Snowball can help you transfer truckloads of data in and out of the cloud. Topics include: What is data management? AWS S3 basics S3 bucket creation S3 upload and logging S3 event notifications S3 data lifecycle configuration Working with Amazon Elastic Block Store volumes Creating and mounting an EFS Creating an AWS RDS instance RDS backup and recovery Moving data with AWS Database Migration Service Moving data with Data Pipeline and Glue",3h 50m,Intermediate,11/15/2017,"84,201",IT,Cloud Computing,Brandon Rich,https://www.lynda.com/Brandon-Rich/7097780-1.html
630614,python,208,6,https://www.lynda.com/C-tutorials/Data-Science-Sports-Management-Barton-Poulson/630614-2.html,"The Data Science of Sports Management, with Barton Poulson","Explore the profound ways in which data science affects the world of sports and sports management, as well as the larger effect it has on audiences and associated industries.","A passion for sports can turn an ordinarily math-averse individual into an amateur statistician, ready to back up their pick for best clutch hitter with hard data. If your fascination with sports has piqued an interest in data and statistics, getting a general understanding of data science can help you gain striking insights into your favorite players and teams. In this brief course, data scientist and professor Barton Poulson explores the profound ways in which data science affects the world of sports and sports management, as well as the larger effect it has on audiences and associated industries. And while the topics he dives into can be complex, Barton takes a nontechnical approach in this course, ensuring that sports fans of many technical backgrounds can glean insights from his instruction. He covers how the principles of data science can help with the measurement of athletic performance, as well as ticket pricing, coaching players, and more.",1h 2m,Appropriate for all,11/14/2017,"7,177",IT,Big Data,Barton Poulson,https://www.lynda.com/Barton-Poulson/984353-1.html
181244,python,209,6,https://www.lynda.com/Google-Cloud-Platform-tutorials/Google-Cloud-Compute-Engine-Essential-Training/181244-2.html,Google Cloud Compute Engine Essential Training,"Learn how to use Google's cloud-based Compute Engine to set up a network of virtual computers. Pay for the computing power you need, when you need it.","Why run a local server? Why let ISPs cap your bandwidth? Use Google's cloud-based Compute Engine to buy as much computing power as you need, when you need it, and for only as long as you need it. In this course, author Joseph Lowery shows how Compute Engine fits within the Google framework, and steps through project development in Compute Engine with two languages (JavaScript and Python), demonstrating how Google's virtual machines are managed programmatically. He also shows you how to coordinate resources and perform mission-critical tasks like load balancing. Topics include: Integrating with Google Cloud products Setting up the Google Cloud SDK Creating a Compute Engine instance Authenticating users Developing with JavaScript and Compute Engine Working with Python and Compute Engine Managing resources Implementing network load balancing",2h 54m,Intermediate,2/5/2015,"60,683",IT,Virtualization,Joseph Lowery,https://www.lynda.com/Joseph-Lowery/61-1.html
532189,python,210,6,https://www.lynda.com/Data-Science-tutorials/Data-Driven-Network-Security-Essentials/532189-2.html,Data-Driven Network Security Essentials,"Discover how to improve network security by leveraging data. Learn about data collection techniques and tools, network forensics, and how to use machine learning and visualization to process network data.","Explore essential concepts, skills, and techniques for managing network security and forensics. In this course, Jungwoo Ryoo explains how to improve network security and forensics by leveraging data. He begins by reviewing essentials such as firewalls, VPNs, and vulnerability management systems. Next, he explores different data sources, and explains how the data from diverse sources can be a powerful tool to enhance your network security. Jungwoo also covers network data collection techniques and tools, and machine learning and visualization to process network data and detect anomalies. Topics include: Network security concepts The basic functions of a firewall Intrusion detection and prevention systems Using network data to improve security Using log servers to collect data Collecting application data Collecting OS data Network forensics Network security visualization",1h 3m,Intermediate,6/1/2017,"50,661",IT,Big Data,Jungwoo Ryoo,https://www.lynda.com/Jungwoo-Ryoo/3280559-1.html
559180,python,211,6,https://www.lynda.com/Apache-Spark-tutorials/Spark-Machine-Learning-AI/559180-2.html,Spark for Machine Learning & AI,"Discover how to work with the powerful Apache Spark platform for machine learning. Learn about preprocessing data, applying algorithms to a variety of machine learning problems, and more.","Apache Spark is one of the most widely used and supported open-source tools for machine learning and big data. In this course, discover how to work with this powerful platform for machine learning. Instructor Dan Sullivan discusses MLlib—the Spark machine learning library—which provides tools for data scientists and analysts who would rather find solutions to business problems than code, test, and maintain their own machine learning libraries. He shows how to use DataFrames to organize data structure, and he covers data preparation and the most commonly used types of machine learning algorithms: clustering, classification, regression, and recommendations. By the end of the course, you will have experience loading data into Spark, preprocessing data as needed to apply MLlib algorithms, and applying those algorithms to a variety of machine learning problems. Topics include: Machine learning workflows Organizing data in DataFrames Preprocessing and data preparation steps for machine learning Clustering data Classification algorithms Regression methods available in Spark MLlib Common approaches to designing recommendation systems",1h 51m,Beginner,11/7/2017,"84,380",IT,Big Data,Dan Sullivan,https://www.lynda.com/Dan-Sullivan/7382682-1.html
578081,python,212,6,https://www.lynda.com/Data-Science-tutorials/Architecting-Big-Data-Applications-2-Real-time-Application-Engineering/578081-2.html,Architecting Big Data Applications: Real-Time Application Engineering,"Learn about use cases and best practices for architecting real-time applications using big data technologies, such as Hazelcast and Apache Spark.","Real-time systems have guaranteed response times that can be sub-seconds from the trigger. Meaning that when a user clicks a button, your app better respond—and fast. Architecting applications under real-time constraints is an even bigger challenge when you're dealing with big data. Excessive latency can cost you money, in terms of system resources consumed and customers lost. Luckily, big data technology and efficient architecture can provide the real-time responsiveness your business needs. In this course, you can learn about use cases and best practices for architecting real-time applications with technologies such as Kafka, Hazelcast, and Apache Spark. There is no coding involved. Instead you will see how big data tools can help solve some of the most complex challenges for businesses that generate, store, and analyze large amounts of data. The use cases are drawn from a variety of industries, including ecommerce and IT. Instructor Kumaran Ponnambalam shows how to analyze a problem, draw an architectural outline, choose the right technologies, and finalize the solution. After each use case, he reviews related best practices for real-time streaming, predictive analytics, parallel processing, and pipeline management. Each lesson is rich in practical techniques and insights from a developer who has experienced the benefits and shortcomings of these technologies firsthand. Topics include: Components of a big data application Big data app development strategies Use cases: fraud detection and product recommendations Technology options Designing solutions Best practices",1h 4m,Advanced,10/31/2017,"24,235",IT,Big Data,Kumaran Ponnambalam,https://www.lynda.com/MuthuKumaran-Ponnambalam/9427389-1.html
584485,python,213,6,https://www.lynda.com/Azure-tutorials/Microsoft-Azure-Design-Advanced-Applications/584485-2.html,Microsoft Azure: Design Advanced Applications,Gain the intermediate-level skills you need to design advanced applications in Azure. This course can also serve to deepen the skills of IT professionals wishing to prepare for Azure certification.,"Gain the intermediate-level skills you need to design advanced applications in Azure. In this course, Sharon Bennett examines various Azure advanced application solutions. She provides coverage of compute-intensive apps, long-running apps, messaging apps, and hybrid apps. As this is an intermediate-level course, an existing understanding of the Azure platform is required. This course can also serve to deepen the skills of IT professionals wishing to prepare for Azure certification. Topics include: Creating compute-intensive applications Creating long-running applications Implementing messaging systems Azure Service Bus relays Using Azure Storage queues Creating an Azure Event Hub Creating Azure WebJobs Managing cloud environments with Azure Active Directory Domain Services",1h 28m,Intermediate,11/10/2017,"10,640",IT,Network Administration,Sharon Bennett,https://www.lynda.com/Sharon-Bennett/5356061-1.html
601798,python,214,6,https://www.lynda.com/Data-Science-tutorials/Artificial-Intelligence-Foundations-Thinking-Machines/601798-2.html,Artificial Intelligence Foundations: Thinking Machines,"Learn the key concepts behind artificial intelligence (AI), including strong and weak AI, approaches such as machine learning, and practical uses for new AI-enhanced technologies.","Computer-enhanced artificial intelligence (AI) has been around since the 1950s, but recent hardware innovations have reinvigorated the field. New sensors help machines have more accurate sight, hear sounds, and understand location. Powerful processors can help computers make complex decisions, sort through possibilities, plan outcomes, and learn from mistakes. The possibilities are thrilling; the implications are vast. This course will introduce you to some of the key concepts behind artificial intelligence, including the differences between ""strong"" and ""weak"" AI. You'll see how AI has created questions around what it means to be intelligent and how much trust we should put in machines. Instructor Doug Rose explains the different approaches to AI, including machine learning and deep learning, and the practical uses for new AI-enhanced technologies. Plus, learn how to integrate AI with other technology, such as big data, and avoid some common pitfalls associated with programming AI. Topics include: The history of AI Machine learning Technical approaches to AI AI in robotics Integrating AI with big data Avoiding pitfalls",1h 27m,Beginner,11/2/2017,"291,573",IT,Big Data,Doug Rose,https://www.lynda.com/Doug-Rose/2470680-1.html
578080,python,215,6,https://www.lynda.com/Data-Science-tutorials/Architecting-Big-Data-Applications-Batch-Mode-Application-Engineering/578080-2.html,Architecting Big Data Applications: Batch Mode Application Engineering,Learn about use cases and best practices for architecting batch mode applications using big data technologies such as Hive and Apache Spark.,"Batch mode consolidates data-related operations in order to reduce the load on networks. Batch mode helps software architects build big data applications that operate smoothly and efficiently under real-world conditions. In this course, you can learn about use cases and best practices for architecting batch mode applications using technologies such as Hive and Apache Spark. There is no coding involved. Instead you will see how big data tools can help solve some of the most complex challenges for businesses that generate, store, and analyze large amounts of data. The use cases are drawn from a variety of industries, including ecommerce and IT. Instructor Kumaran Ponnambalam shows how to analyze a problem, draw an architectural outline, choose the right technologies, and finalize the solution. After each use case, he reviews related best practices for data acquisition, transport, processing, storage, and service. Each lesson is rich in practical techniques and insights from a developer who has experienced the benefits and shortcomings of these technologies firsthand. Topics include: Components of a big data application Big data app development strategies Use cases: archiving audit logs and performing customer analytics Technology options Designing solutions Best practices",1h 37m,Advanced,10/31/2017,"42,379",IT,Big Data,Kumaran Ponnambalam,https://www.lynda.com/MuthuKumaran-Ponnambalam/9427389-1.html
471978,python,216,6,https://www.lynda.com/Programming-Languages-tutorials/SOLID-Programming-Principles/471978-2.html,Learning S.O.L.I.D. Programming Principles,"Learn the SOLID programming principles to write more stable, scalable code. Get detailed examples and real-world examples of SOLID in action.","There are many principles that support good object-oriented design and programming. Five of these principles are described by SOLID: single responsibility, open-closed, Liskov substitution, interface segregation, and dependency inversion. These principles guide the creation of stable, scalable, and robust code. To incorporate SOLID into your own development workflow, Steven Lott has prepared a series of lessons that break down the principles one by one, with real-world examples. Learn how to use these principles in the design process, and to test the strength of your code along the way. Steven uses Python to demonstrate the concepts, but they're useful for any object-oriented programming language. Topics include: An overview of SOLID principles Segregating code into client-specific modules Testing code by substituting subtypes for base classes Keeping software open for extension but closed to modification Eliminating dependencies on details Assigning one responsibility to each class Using SOLID principles in the design process",1h 45m,Intermediate,6/10/2016,"71,863",Developer,Programming Languages,Steven Lott,https://www.lynda.com/Steven-Lott/6159001-1.html
651212,python,217,6,https://www.lynda.com/IT-Infrastructure-tutorials/Cybersecurity-Awareness-Building-Your-Cybersecurity-Vocabulary/651212-2.html,Cybersecurity Awareness: Building Your Cybersecurity Vocabulary,"Get started with cybersecurity by reviewing the vocabulary heard in the cybersecurity industry, as well as scenarios where those words, phrases, and acronyms are used.","Cybersecurity can be an intimidating world to navigate. To speak intelligently on the subject, one must have a basic understanding of certain acronyms and terminology—much of which isn't immediately easy to decode. This practical course was designed to help beginners build their cybersecurity vocabulary, and give them the foundational knowledge they need to approach this subject with confidence. Here, instructor Serge Borso breaks down the vocabulary heard in the cybersecurity industry, and presents scenarios where those words, phrases, and acronyms are used. Upon wrapping up this course, you should have a solid foundation of what cybersecurity is, and what it entails. This course was created and produced by Mentor Source, Inc. We are pleased to host this training in our library.",1h 9m,Beginner,10/30/2017,"33,142",IT,Security,Serge Borso,https://www.lynda.com/Serge-Borso/10862559-1.html
